imag_grasp,825623.3584238476
imag_release,825628.0625930621
imag_grasp,825632.7956811767
imag_release,825637.5291162913
imag_grasp,825642.257615206
imag_release,825647.0067335207
imag_grasp,825651.7510994353
imag_release,825656.4824441498
imag_grasp,825661.1955450644
imag_release,825665.935616079
imag_grasp,825670.6728462937
imag_release,825675.4425018084
imag_grasp,825680.199393923
imag_release,825684.9177045376
imag_grasp,825689.6102978521
imag_release,825694.3756120668
imag_grasp,825699.1094936813
imag_release,825703.8543053961
imag_grasp,825708.5761323106
imag_release,825713.3138950253
imag_grasp,825718.0275153398
imag_release,825722.7688676545
imag_grasp,825727.5301337691
imag_release,825732.2682706837
imag_grasp,825737.0243220985
imag_release,825741.759833013
imag_grasp,825746.5030884277
imag_release,825751.2222754422
imag_grasp,825755.963040157
imag_release,825760.7033680715
imag_grasp,825765.4262565861
imag_release,825780.293448932
imag_grasp,825795.1515091779
imag_release,825799.9090868926
imag_grasp,825804.6726216072
imag_release,825809.4303033219
imag_grasp,825814.1292383365
imag_release,825818.8654977512
imag_grasp,825823.5878074657
imag_release,825828.3239786802
imag_grasp,825833.0742204948
imag_release,825837.7928359094
imag_grasp,825842.5486834242
imag_release,825847.2955132388
imag_grasp,825852.0270355535
imag_release,825856.7242393679
imag_grasp,825861.4483121826
imag_release,825866.1748994971
imag_grasp,825870.9233589118
imag_release,825875.6726190264
imag_grasp,825880.401472841
imag_release,825885.1508448557
imag_grasp,825889.8843220703
imag_release,825894.663433585
imag_grasp,825899.3670499995
imag_release,825904.0942148141
calib-end,825908.8245973288
