A,B,timestamp,marker,i
-0.8807559902918912,1.752431798809731,830405.1161794306,imag_release,108
0.7772771178526628,-0.6373366586621718,830409.8547628036,imag_grasp,109
-0.38305742949666677,-1.3103863176379669,830414.6033084765,imag_release,110
-0.07561186755710067,-0.0739228853801246,830419.3420627494,imag_grasp,111
-2.775545243570877,-0.032400239638900874,830424.0712581223,imag_release,112
-3.9747728872613712,0.6701265503069586,830428.7891079955,imag_grasp,113
1.8136462017912,-0.7629292705442992,830433.5405285683,imag_release,114
0.8622903691799748,0.27279886073653403,830438.2723855413,imag_grasp,115
1.0837157253460665,-1.566779920171061,830453.1490573564,imag_release,116
2.815945913726641,0.041761298656110835,830468.0325166713,imag_grasp,117
-2.7251764677335975,1.2527816623852333,830472.7731763442,imag_release,118
-1.8931153304126673,-0.40658930909780305,830477.5057215173,imag_grasp,119
1.9205678209538979,-1.9563139245161023,830482.2469279901,imag_release,120
3.3400784074040666,0.5296241981535541,830486.9687012632,calib-end,121
