A,B,C,timestamp,marker,i
-0.9253654948575691,-0.10015944227468834,-1.3807022192412637,830234.4391865054,imag_release,72
-5.026449725155956,0.3269464353360382,0.5361564876219673,830239.1784305784,imag_grasp,73
-1.5180314759498996,0.8211503706263885,-0.6399960219766189,830243.9362127512,imag_release,74
-3.4020592792286366,-0.5702213318134675,0.10355523216028778,830248.6828114241,imag_grasp,75
0.9455185288495243,1.617461197881633,0.38299248420748505,830253.3917510973,imag_release,76
-0.5139961924760574,0.3231122347781431,-0.41533315725647996,830258.15478587,imag_grasp,77
-1.9288407229532176,-0.3124888954789894,-0.4404855820225261,830262.882271843,imag_release,78
-0.7417420095475862,0.8819223668399373,2.0095272125706516,830267.6544015157,imag_grasp,79
2.612255374997445,0.1251466595542144,-0.34007181884021076,830272.4054866886,imag_release,80
-3.048559234808414,0.45863908373215906,0.5686517915186541,830277.1308808617,imag_grasp,81
4.550872668927881,-0.1473834518732816,1.2682181964137935,830281.8746433345,imag_release,82
-0.6246137609985598,-0.8297197124086347,-0.475215245538492,830286.6102993075,imag_grasp,83
2.8067961949071343,-1.7556328528606975,0.3252469657064291,830291.3447131804,imag_release,84
-2.050873070360197,0.38540953732806416,0.2621951366097188,830296.1105133533,imag_grasp,85
5.786373425184888,4.7228703441245665,3.4012421090600564,830300.8389124263,imag_release,86
-1.5107525581847028,0.37258760720485323,-0.4131405097695094,830305.5740288992,imag_grasp,87
-0.9787706101000488,-0.6148312570071376,0.3150387461457575,830310.2973619722,imag_release,88
-1.0964453751927745,0.4154748600257273,0.3291735387526978,830315.0214831452,imag_grasp,89
-0.9910544405546934,-0.002595242427650428,-0.3172592784156877,830319.7520685182,imag_release,90
-2.359454446205181,0.6921033151084409,-0.34954142217828404,830324.4845804912,imag_grasp,91
2.3132822907648407,0.12659257379544347,-1.49911839622983,830329.231437364,imag_release,92
-0.009726153283040337,-1.2431465641633197,-0.4624890537419752,830333.988971137,imag_grasp,93
1.78196057263476,0.4391649001568668,0.9853767083547699,830338.7346312099,imag_release,94
3.38720826432113,-0.18948341032869456,-1.5983889815345467,830343.4799061827,imag_grasp,95
2.1710114340162616,-0.16496018345340394,-0.2678666790305119,830348.2252947555,imag_release,96
-0.9534523234254371,2.0439748198216017,0.1086413374938106,830352.9582413286,imag_grasp,97
-1.4859691952833234,-0.028421569088943117,-0.9483157334240201,830357.6936806015,imag_release,98
-0.4963569448174231,-0.5934311406109469,-0.5343662650461957,830362.4329342744,imag_grasp,99
0.625818643198176,0.6430643421511222,-0.273657019696881,830367.1836119473,imag_release,100
1.8627530992847998,-1.3045171369807491,0.2812309556565394,830371.9071789203,imag_grasp,101
-0.46317579664676445,-2.530415827791006,0.3123205186134259,830376.6703095932,imag_release,102
-3.2163030218905346,0.3337315244275752,-0.37603238472842054,830381.4048970662,imag_grasp,103
-1.6659928816307328,0.8995400960287785,0.3986643529777605,830386.148657439,imag_release,104
0.15049478919946083,-0.49107421592069167,-1.387442069834087,830390.889518612,imag_grasp,105
-1.7188082324589207,-0.08709328405406559,-2.066185471212703,830395.6505907847,imag_release,106
3.4715223554416994,-0.5001216618193761,1.093603738044585,830400.3679550578,imag_grasp,107
-0.8807559902918912,1.752431798809731,-0.7105002313101265,830405.1161794306,imag_release,108
0.7772771178526628,-0.6373366586621718,2.023902631193454,830409.8547628036,imag_grasp,109
-0.38305742949666677,-1.3103863176379669,0.43878277961285483,830414.6033084765,imag_release,110
-0.07561186755710067,-0.0739228853801246,-1.5781473260617622,830419.3420627494,imag_grasp,111
-2.775545243570877,-0.032400239638900874,-0.45715083853169947,830424.0712581223,imag_release,112
-3.9747728872613712,0.6701265503069586,-0.6547328271377121,830428.7891079955,imag_grasp,113
1.8136462017912,-0.7629292705442992,2.446081083457502,830433.5405285683,imag_release,114
0.8622903691799748,0.27279886073653403,0.4246367569900411,830438.2723855413,imag_grasp,115
1.0837157253460665,-1.566779920171061,0.20141610949833105,830453.1490573564,imag_release,116
2.815945913726641,0.041761298656110835,-1.1325644739925047,830468.0325166713,imag_grasp,117
-2.7251764677335975,1.2527816623852333,-1.5446864976138006,830472.7731763442,imag_release,118
-1.8931153304126673,-0.40658930909780305,-0.25135557816262866,830477.5057215173,imag_grasp,119
1.9205678209538979,-1.9563139245161023,0.9395376410440277,830482.2469279901,imag_release,120
3.3400784074040666,0.5296241981535541,0.5883053093112517,830486.9687012632,calib-end,121
